die_id,lot_id,is_defect_168h,module_a_score,module_a_reject,pred_168h_gbr,pred_168h_ucl,module_b_abort,final_disposition
LOT_025_DIE_00724,LOT_025,0,0.09560550944778737,0,10.963984,18.193536147547736,0,PASS_FLIGHT_QUALIFIED
LOT_048_DIE_00447,LOT_048,0,0.06290894627808939,0,12.769939,18.425372158945013,0,PASS_FLIGHT_QUALIFIED
LOT_010_DIE_04759,LOT_010,0,0.10896490439783427,0,16.095673,23.448583481947832,0,PASS_FLIGHT_QUALIFIED
LOT_020_DIE_00119,LOT_020,0,0.1665632151870522,0,13.040682,20.616550908440956,0,PASS_FLIGHT_QUALIFIED
LOT_025_DIE_04624,LOT_025,0,0.10460899454569378,0,12.6229515,20.347420090739192,0,PASS_FLIGHT_QUALIFIED
LOT_025_DIE_03274,LOT_025,0,0.09565066843777005,0,14.040777,21.445784642348194,0,PASS_FLIGHT_QUALIFIED
LOT_032_DIE_01331,LOT_032,0,0.11186404485546782,0,13.598153,20.636003110050176,0,PASS_FLIGHT_QUALIFIED
LOT_004_DIE_01753,LOT_004,0,0.1709832681710185,0,13.40741,18.812490363405658,0,PASS_FLIGHT_QUALIFIED
LOT_046_DIE_01845,LOT_046,0,0.10774592133157528,0,13.669682,19.91907065434875,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_03125,LOT_026,0,0.1948531114824804,0,17.552456,25.582696591728077,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_013_DIE_04712,LOT_013,0,0.3500866729456444,0,14.723127,21.750625902333784,0,PASS_FLIGHT_QUALIFIED
LOT_016_DIE_04265,LOT_016,0,0.0982137818515232,0,11.218527,18.494917797955825,0,PASS_FLIGHT_QUALIFIED
LOT_008_DIE_04207,LOT_008,0,0.17923767430572218,0,14.231671,21.81539798144032,0,PASS_FLIGHT_QUALIFIED
LOT_017_DIE_01216,LOT_017,0,0.18763525070046475,0,12.481997,19.101327491606312,0,PASS_FLIGHT_QUALIFIED
LOT_038_DIE_01137,LOT_038,0,0.13339121085676572,0,9.698955,16.534939061005026,0,PASS_FLIGHT_QUALIFIED
LOT_041_DIE_04440,LOT_041,0,0.06332825457578166,0,10.841992,19.01349886648137,0,PASS_FLIGHT_QUALIFIED
LOT_036_DIE_01185,LOT_036,1,0.40103014940796883,0,85.01347,86.37454054141942,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_029_DIE_01428,LOT_029,0,0.10004987814251189,0,13.809111,20.27869238204186,0,PASS_FLIGHT_QUALIFIED
LOT_001_DIE_03600,LOT_001,0,0.2061928093251657,0,14.325015,20.06706209764397,0,PASS_FLIGHT_QUALIFIED
LOT_009_DIE_00808,LOT_009,0,0.12292041647416568,0,13.645675,20.218490994912948,0,PASS_FLIGHT_QUALIFIED
LOT_043_DIE_04042,LOT_043,0,0.16034074043842175,0,10.738251,17.134487829816436,0,PASS_FLIGHT_QUALIFIED
LOT_034_DIE_03733,LOT_034,0,0.24185772427830632,0,15.441681,24.25445705037362,0,PASS_FLIGHT_QUALIFIED
LOT_044_DIE_00493,LOT_044,0,0.21959619089298943,0,13.721276,18.435204413811007,0,PASS_FLIGHT_QUALIFIED
LOT_018_DIE_01467,LOT_018,0,0.23537582990915723,0,13.6851635,19.32086785555873,0,PASS_FLIGHT_QUALIFIED
LOT_005_DIE_03104,LOT_005,0,0.10415328094191204,0,10.851755,17.050053421144455,0,PASS_FLIGHT_QUALIFIED
LOT_035_DIE_02134,LOT_035,0,0.16920230926456514,0,17.283224,24.18180159391792,0,PASS_FLIGHT_QUALIFIED
LOT_035_DIE_04084,LOT_035,0,0.07374940437575911,0,14.762212,21.397877583373713,0,PASS_FLIGHT_QUALIFIED
LOT_012_DIE_00561,LOT_012,1,0.4716914401259633,1,84.66808,91.40783836598867,1,REJECT_MODULE_A_OUTLIER
LOT_008_DIE_03507,LOT_008,1,0.6240338833561827,1,80.49507,75.79141376976037,1,REJECT_MODULE_A_OUTLIER
LOT_020_DIE_01669,LOT_020,0,0.33755465740309987,0,14.828999,22.349055995052616,0,PASS_FLIGHT_QUALIFIED
LOT_040_DIE_02789,LOT_040,0,0.3048450052717508,0,15.3277,20.764121938782562,0,PASS_FLIGHT_QUALIFIED
LOT_011_DIE_01460,LOT_011,1,0.6837647637504322,1,125.53909,141.07919310981117,1,REJECT_MODULE_A_OUTLIER
LOT_037_DIE_03336,LOT_037,0,0.353314828066262,0,16.677168,22.649374673252165,0,PASS_FLIGHT_QUALIFIED
LOT_031_DIE_04530,LOT_031,0,0.17857834876586753,0,14.727266,23.058292305505617,0,PASS_FLIGHT_QUALIFIED
LOT_015_DIE_04514,LOT_015,0,0.23900091622331976,0,12.582283,19.89391919713741,0,PASS_FLIGHT_QUALIFIED
LOT_003_DIE_00702,LOT_003,0,0.22986845500199093,0,14.150602,20.510266262267088,0,PASS_FLIGHT_QUALIFIED
LOT_033_DIE_02932,LOT_033,0,0.09943411526053547,0,10.747308,17.85782447842362,0,PASS_FLIGHT_QUALIFIED
LOT_006_DIE_02405,LOT_006,0,0.2693678851988999,0,10.218504,17.47751386675488,0,PASS_FLIGHT_QUALIFIED
LOT_039_DIE_04488,LOT_039,0,0.194551294916877,0,13.901409,20.329048967527342,0,PASS_FLIGHT_QUALIFIED
LOT_034_DIE_04633,LOT_034,1,0.8729648368471346,1,81.072556,99.9615518424515,1,REJECT_MODULE_A_OUTLIER
LOT_007_DIE_03656,LOT_007,0,0.138084104857271,0,11.297605,18.19391801885856,0,PASS_FLIGHT_QUALIFIED
LOT_041_DIE_02390,LOT_041,0,0.22567632006521993,0,9.697834,15.940333972101323,0,PASS_FLIGHT_QUALIFIED
LOT_046_DIE_04345,LOT_046,0,0.18900146153852757,0,12.368248,19.443675831136673,0,PASS_FLIGHT_QUALIFIED
LOT_044_DIE_01543,LOT_044,0,0.2117537540139838,0,16.740402,24.34754986444635,0,PASS_FLIGHT_QUALIFIED
LOT_027_DIE_00126,LOT_027,0,0.1019343996726221,0,10.503052,17.624402352912753,0,PASS_FLIGHT_QUALIFIED
LOT_045_DIE_02344,LOT_045,0,0.03111597292484522,0,12.059821,18.371057535657204,0,PASS_FLIGHT_QUALIFIED
LOT_035_DIE_01984,LOT_035,0,0.13061261232661464,0,16.311045,23.811133154051184,0,PASS_FLIGHT_QUALIFIED
LOT_002_DIE_04551,LOT_002,0,0.0453602036437252,0,16.156393,23.34874303265112,0,PASS_FLIGHT_QUALIFIED
LOT_022_DIE_01721,LOT_022,0,0.05205625078271168,0,10.747601,19.014175417963113,0,PASS_FLIGHT_QUALIFIED
LOT_028_DIE_02327,LOT_028,0,0.18270059608295086,0,13.909443,20.442725480413646,0,PASS_FLIGHT_QUALIFIED
LOT_002_DIE_04851,LOT_002,0,0.09673034721769916,0,18.09262,27.060625755684356,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_050_DIE_00249,LOT_050,1,0.4722937127587705,1,76.261215,71.61709802357404,1,REJECT_MODULE_A_OUTLIER
LOT_036_DIE_01985,LOT_036,0,0.1442356920834626,0,12.872416,19.77285243111666,0,PASS_FLIGHT_QUALIFIED
LOT_017_DIE_03666,LOT_017,0,0.1541976010826957,0,11.320527,16.708905892389964,0,PASS_FLIGHT_QUALIFIED
LOT_012_DIE_02061,LOT_012,0,0.1587919107323024,0,18.15311,25.23823733902129,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_002_DIE_03601,LOT_002,0,0.17761587099850798,0,17.395002,24.964305446245667,0,PASS_FLIGHT_QUALIFIED
LOT_028_DIE_02777,LOT_028,0,0.02090423185254361,0,13.150026,21.35139333610872,0,PASS_FLIGHT_QUALIFIED
LOT_014_DIE_04363,LOT_014,0,0.03283889598790528,0,11.954097,18.86923361352398,0,PASS_FLIGHT_QUALIFIED
LOT_042_DIE_04891,LOT_042,0,0.07523612354854406,0,11.83436,19.200347214232096,0,PASS_FLIGHT_QUALIFIED
LOT_031_DIE_04030,LOT_031,0,0.24072601524508022,0,12.170518,17.92282207309828,0,PASS_FLIGHT_QUALIFIED
LOT_015_DIE_01764,LOT_015,0,0.14582674880810503,0,8.952803,13.859383801408807,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_03475,LOT_026,0,0.14524562843220845,0,17.473923,26.91701010779464,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_011_DIE_00760,LOT_011,0,0.05526792027428544,0,10.246258,16.994847643239517,0,PASS_FLIGHT_QUALIFIED
LOT_024_DIE_03673,LOT_024,0,0.26967683060185893,0,12.54881,19.850274250262885,0,PASS_FLIGHT_QUALIFIED
LOT_037_DIE_01436,LOT_037,0,0.03602913490466905,0,13.055426,19.716882256075206,0,PASS_FLIGHT_QUALIFIED
LOT_047_DIE_03896,LOT_047,0,0.09089333076559067,0,13.371986,21.08161356943005,0,PASS_FLIGHT_QUALIFIED
LOT_021_DIE_03420,LOT_021,0,0.1620130263334894,0,15.878497,22.847835486169323,0,PASS_FLIGHT_QUALIFIED
LOT_049_DIE_00848,LOT_049,0,0.2970207317212365,0,15.435689,21.306163086184625,0,PASS_FLIGHT_QUALIFIED
LOT_005_DIE_04254,LOT_005,0,0.15989724563113847,0,12.960754,20.439740462839406,0,PASS_FLIGHT_QUALIFIED
LOT_039_DIE_03088,LOT_039,0,0.11239556038038315,0,11.48847,17.366150420359187,0,PASS_FLIGHT_QUALIFIED
LOT_044_DIE_02893,LOT_044,0,0.1770665400276949,0,17.495247,25.097559371471682,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_046_DIE_02245,LOT_046,0,0.31893154208849106,0,15.193623,22.25625666227251,0,PASS_FLIGHT_QUALIFIED
LOT_027_DIE_04526,LOT_027,0,0.061360975051711245,0,11.307111,16.93546901331742,0,PASS_FLIGHT_QUALIFIED
LOT_036_DIE_02035,LOT_036,0,0.28695873388472765,0,12.1161175,17.4754233952747,0,PASS_FLIGHT_QUALIFIED
LOT_022_DIE_04221,LOT_022,0,0.2601651223508588,0,11.672425,18.205845935458623,0,PASS_FLIGHT_QUALIFIED
LOT_014_DIE_04913,LOT_014,0,0.1104826029944392,0,11.003365,17.216331678217237,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_00825,LOT_026,1,0.5076512724860509,1,93.1829,91.16724940054058,1,REJECT_MODULE_A_OUTLIER
LOT_015_DIE_04614,LOT_015,0,0.497881552066026,1,8.86537,15.850167000133762,0,REJECT_MODULE_A_OUTLIER
LOT_023_DIE_01572,LOT_023,0,0.15265154721880553,0,12.275787,18.51963135703556,0,PASS_FLIGHT_QUALIFIED
LOT_038_DIE_03387,LOT_038,0,0.28361176501255725,0,11.767358,18.99232817923324,0,PASS_FLIGHT_QUALIFIED
LOT_012_DIE_02911,LOT_012,0,0.32625510211224473,0,16.183681,23.28687321420836,0,PASS_FLIGHT_QUALIFIED
LOT_014_DIE_03263,LOT_014,0,0.0002932684240261399,0,12.1503,19.38877999644472,0,PASS_FLIGHT_QUALIFIED
LOT_024_DIE_01423,LOT_024,0,0.3353779518074209,0,11.987615,19.695720724363174,0,PASS_FLIGHT_QUALIFIED
LOT_022_DIE_03571,LOT_022,1,0.7006644457054919,1,88.45225,97.95366189471446,1,REJECT_MODULE_A_OUTLIER
LOT_013_DIE_02662,LOT_013,0,0.4736171612919136,1,16.049772,22.809133671542362,0,REJECT_MODULE_A_OUTLIER
LOT_019_DIE_02118,LOT_019,0,0.13000677694258697,0,13.100298,20.982163859979153,0,PASS_FLIGHT_QUALIFIED
LOT_050_DIE_03549,LOT_050,0,0.34464935990979356,0,9.504968,16.13730094024048,0,PASS_FLIGHT_QUALIFIED
LOT_013_DIE_02162,LOT_013,0,0.31062470320074215,0,14.809434,22.971082430176406,0,PASS_FLIGHT_QUALIFIED
LOT_006_DIE_02655,LOT_006,0,0.3195176125207313,0,11.64175,18.049648324502893,0,PASS_FLIGHT_QUALIFIED
LOT_030_DIE_02279,LOT_030,0,0.1496705513265859,0,11.103342,18.539882034115607,0,PASS_FLIGHT_QUALIFIED
LOT_007_DIE_02106,LOT_007,0,0.1164000763431549,0,11.715224,17.533531611583573,0,PASS_FLIGHT_QUALIFIED
LOT_034_DIE_02433,LOT_034,0,0.1271122898856812,0,16.038916,22.79860810338393,0,PASS_FLIGHT_QUALIFIED
LOT_033_DIE_01682,LOT_033,0,0.2086022016654385,0,10.857277,14.561050650585752,0,PASS_FLIGHT_QUALIFIED
LOT_043_DIE_03342,LOT_043,0,0.12132113016128365,0,9.655356,15.613179744443444,0,PASS_FLIGHT_QUALIFIED
LOT_003_DIE_01252,LOT_003,0,0.15254114568378757,0,13.800602,20.20615720784933,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_00325,LOT_026,0,0.0677902246032959,0,15.675743,23.18511867310297,0,PASS_FLIGHT_QUALIFIED
LOT_001_DIE_02100,LOT_001,0,0.22138199575740536,0,12.357643,20.40772076272519,0,PASS_FLIGHT_QUALIFIED
LOT_013_DIE_04862,LOT_013,0,0.3299568532683045,0,15.186664,21.939506479199117,0,PASS_FLIGHT_QUALIFIED
LOT_018_DIE_00117,LOT_018,0,0.09697097576288614,0,13.135851,19.966240830270426,0,PASS_FLIGHT_QUALIFIED
LOT_018_DIE_03317,LOT_018,0,0.18028248069077182,0,12.492733,18.70157302645117,0,PASS_FLIGHT_QUALIFIED
LOT_043_DIE_04842,LOT_043,0,0.11521600082884587,0,8.054496,14.301108800366505,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_03025,LOT_026,0,0.09038667264445271,0,14.105239,20.259028395145425,0,PASS_FLIGHT_QUALIFIED
LOT_024_DIE_03623,LOT_024,0,0.35670334062818687,0,10.925271,16.92739688288581,0,PASS_FLIGHT_QUALIFIED
LOT_040_DIE_00639,LOT_040,0,0.018701087989382144,0,13.466303,19.406621358145237,0,PASS_FLIGHT_QUALIFIED
LOT_004_DIE_04753,LOT_004,0,0.16626728838239074,0,12.167941,18.394214358419443,0,PASS_FLIGHT_QUALIFIED
LOT_002_DIE_00751,LOT_002,1,0.43713917318682405,1,85.657425,95.92372057975837,1,REJECT_MODULE_A_OUTLIER
LOT_046_DIE_00595,LOT_046,0,0.15587343697726125,0,13.9563,21.73121791950269,0,PASS_FLIGHT_QUALIFIED
LOT_029_DIE_03228,LOT_029,0,0.47024056792784874,1,16.420956,22.457018400554112,0,REJECT_MODULE_A_OUTLIER
LOT_023_DIE_02272,LOT_023,0,0.14866590726419132,0,13.283526,18.941759665582527,0,PASS_FLIGHT_QUALIFIED
LOT_021_DIE_01720,LOT_021,0,0.2606976763473339,0,14.027182,21.403717020557764,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_01575,LOT_026,0,0.2962991805619759,0,17.07662,23.247901355086626,0,PASS_FLIGHT_QUALIFIED
LOT_039_DIE_04288,LOT_039,0,0.1388747851180646,0,14.477155,19.842842730886716,0,PASS_FLIGHT_QUALIFIED
LOT_006_DIE_02705,LOT_006,0,0.30225413746427804,0,8.815439,15.391050351829172,0,PASS_FLIGHT_QUALIFIED
LOT_032_DIE_01881,LOT_032,0,0.09576042828586993,0,11.311077,17.54053233093079,0,PASS_FLIGHT_QUALIFIED
LOT_039_DIE_01038,LOT_039,0,0.32105562344786764,0,14.498648,23.22572511371923,0,PASS_FLIGHT_QUALIFIED
LOT_036_DIE_02085,LOT_036,0,0.12869060008601851,0,17.536964,25.241178962905114,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_050_DIE_03349,LOT_050,0,0.12245052566183773,0,11.919764,18.81878446891591,0,PASS_FLIGHT_QUALIFIED
LOT_009_DIE_03008,LOT_009,0,0.10064319733522316,0,14.53744,21.258469980371004,0,PASS_FLIGHT_QUALIFIED
LOT_029_DIE_00528,LOT_029,0,0.3171720518258916,0,15.579208,22.970522311751864,0,PASS_FLIGHT_QUALIFIED
LOT_032_DIE_01781,LOT_032,0,0.2346435607029922,0,10.256257,16.03401476901908,0,PASS_FLIGHT_QUALIFIED
LOT_035_DIE_02834,LOT_035,0,0.29789911515548306,0,15.526114,22.076697987296594,0,PASS_FLIGHT_QUALIFIED
LOT_048_DIE_02047,LOT_048,0,0.06136431200221989,0,12.324427,17.83474701106595,0,PASS_FLIGHT_QUALIFIED
LOT_039_DIE_03288,LOT_039,0,0.1360630083343635,0,14.91964,21.664019131907267,0,PASS_FLIGHT_QUALIFIED
LOT_047_DIE_02046,LOT_047,0,0.12463205463043803,0,14.296549,20.216306621211558,0,PASS_FLIGHT_QUALIFIED
LOT_009_DIE_01658,LOT_009,0,0.0266552751716398,0,12.577097,19.30214157671577,0,PASS_FLIGHT_QUALIFIED
LOT_031_DIE_00680,LOT_031,0,0.19875674443622168,0,12.32229,19.232524147218225,0,PASS_FLIGHT_QUALIFIED
LOT_037_DIE_04986,LOT_037,0,0.36625901575512515,0,11.219333,18.136482420616666,0,PASS_FLIGHT_QUALIFIED
LOT_014_DIE_03913,LOT_014,0,0.14134095071646618,0,10.965111,16.125925781520905,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_04625,LOT_026,0,0.3686065355865648,0,16.19783,23.684449114105185,0,PASS_FLIGHT_QUALIFIED
LOT_013_DIE_02112,LOT_013,0,0.3035163183221334,0,14.044491,20.032105957989373,0,PASS_FLIGHT_QUALIFIED
LOT_004_DIE_04653,LOT_004,0,0.1714259473343806,0,15.560048,23.049778892945792,0,PASS_FLIGHT_QUALIFIED
LOT_019_DIE_00818,LOT_019,0,0.20684132287818138,0,13.607003,18.740830855634172,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_04325,LOT_026,0,0.059064239167884114,0,15.115858,23.215995143184298,0,PASS_FLIGHT_QUALIFIED
LOT_026_DIE_04525,LOT_026,0,0.06643748539337618,0,15.5837755,22.94408622842125,0,PASS_FLIGHT_QUALIFIED
LOT_033_DIE_04882,LOT_033,0,0.06849086254999809,0,10.331145,16.707810193427562,0,PASS_FLIGHT_QUALIFIED
LOT_008_DIE_04807,LOT_008,0,0.06774744462230975,0,17.929705,23.730743393485035,0,PASS_FLIGHT_QUALIFIED
LOT_044_DIE_02343,LOT_044,0,0.29110053316494927,0,16.048494,24.35598582626912,0,PASS_FLIGHT_QUALIFIED
LOT_019_DIE_01318,LOT_019,0,0.282113368519964,0,11.784715,17.515000998909073,0,PASS_FLIGHT_QUALIFIED
LOT_029_DIE_02978,LOT_029,0,0.14104197931021834,0,13.174895,20.07012539430742,0,PASS_FLIGHT_QUALIFIED
LOT_014_DIE_02763,LOT_014,0,0.22328430785105063,0,11.147685,18.01899275857714,0,PASS_FLIGHT_QUALIFIED
LOT_046_DIE_03645,LOT_046,0,0.17918200378080473,0,15.291476,23.131992542864147,0,PASS_FLIGHT_QUALIFIED
LOT_029_DIE_02678,LOT_029,0,0.09453865984232596,0,14.534066,21.881267262070764,0,PASS_FLIGHT_QUALIFIED
LOT_017_DIE_04366,LOT_017,0,0.2234439260681712,0,10.665107,17.756823950530624,0,PASS_FLIGHT_QUALIFIED
LOT_010_DIE_02009,LOT_010,0,0.07225127739581808,0,14.783293,22.13068235806067,0,PASS_FLIGHT_QUALIFIED
LOT_016_DIE_03665,LOT_016,0,0.1582807237216568,0,12.640335,19.916073133940493,0,PASS_FLIGHT_QUALIFIED
LOT_032_DIE_02731,LOT_032,0,0.08718063614282602,0,10.534987,17.44588779151712,0,PASS_FLIGHT_QUALIFIED
LOT_035_DIE_01934,LOT_035,0,0.21160865479310903,0,17.94289,26.561309688814337,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_005_DIE_01004,LOT_005,0,0.05624303413675063,0,11.740729,19.34425355046633,0,PASS_FLIGHT_QUALIFIED
LOT_038_DIE_03787,LOT_038,0,0.40981896889376923,0,12.206323,19.176637894469124,0,PASS_FLIGHT_QUALIFIED
LOT_046_DIE_01945,LOT_046,0,0.2620382631256316,0,13.704932,20.795757033496635,0,PASS_FLIGHT_QUALIFIED
LOT_003_DIE_02302,LOT_003,0,0.0692054072476061,0,17.388264,23.500987533209127,0,PASS_FLIGHT_QUALIFIED
LOT_011_DIE_04560,LOT_011,0,0.05014612605059099,0,9.612878,15.378613479448585,0,PASS_FLIGHT_QUALIFIED
LOT_009_DIE_03108,LOT_009,0,0.05858631886994872,0,13.268964,21.0492033098293,0,PASS_FLIGHT_QUALIFIED
LOT_013_DIE_00762,LOT_013,0,0.3373620908918622,0,17.470282,25.532584218924157,1,ABORT_MODULE_B_DRIFT_RUNAWAY
LOT_016_DIE_03465,LOT_016,0,0.21695759561683814,0,14.64547,23.06661820666723,0,PASS_FLIGHT_QUALIFIED
LOT_046_DIE_03995,LOT_046,0,0.04007768013365738,0,14.779065,20.562583835220853,0,PASS_FLIGHT_QUALIFIED
LOT_041_DIE_02840,LOT_041,0,0.12979013441089748,0,10.5568905,16.53725691881231,0,PASS_FLIGHT_QUALIFIED
LOT_022_DIE_02421,LOT_022,0,0.208062646217327,0,8.325913,14.909456074751672,0,PASS_FLIGHT_QUALIFIED
LOT_039_DIE_04038,LOT_039,0,0.19938067872779508,0,15.108511,23.02873137778051,0,PASS_FLIGHT_QUALIFIED
LOT_020_DIE_01069,LOT_020,0,0.30927494779847386,0,13.208934,19.968510138347654,0,PASS_FLIGHT_QUALIFIED
LOT_039_DIE_03788,LOT_039,0,0.2003117526406405,0,14.654436,22.47519514667577,0,PASS_FLIGHT_QUALIFIED
LOT_014_DIE_01363,LOT_014,0,0.008903171152977828,0,10.630364,15.79300717672518,0,PASS_FLIGHT_QUALIFIED
LOT_012_DIE_01461,LOT_012,0,0.05390676808098133,0,15.137851,21.839919330094656,0,PASS_FLIGHT_QUALIFIED
LOT_042_DIE_03991,LOT_042,0,0.12544191229093418,0,12.413371,20.17800597648795,0,PASS_FLIGHT_QUALIFIED
LOT_005_DIE_01754,LOT_005,0,0.0971070549558331,0,11.300462,18.723696610795972,0,PASS_FLIGHT_QUALIFIED
LOT_045_DIE_00694,LOT_045,0,0.2284440871988349,0,13.483002,21.237676679502183,0,PASS_FLIGHT_QUALIFIED
LOT_017_DIE_02466,LOT_017,0,0.22328248154775202,0,13.098293,18.562171113440026,0,PASS_FLIGHT_QUALIFIED
LOT_044_DIE_00393,LOT_044,0,0.2943485463818299,0,15.170659,24.278342828478785,0,PASS_FLIGHT_QUALIFIED
LOT_023_DIE_00172,LOT_023,0,0.12733440386390552,0,12.886158,20.025057407534096,0,PASS_FLIGHT_QUALIFIED
LOT_038_DIE_01387,LOT_038,0,0.056762192236459105,0,10.735924,16.26352679233099,0,PASS_FLIGHT_QUALIFIED
LOT_020_DIE_01819,LOT_020,0,0.3217644647589097,0,12.250708,18.462439936525783,0,PASS_FLIGHT_QUALIFIED
LOT_019_DIE_00018,LOT_019,0,0.07626486652208232,0,12.926391,18.318935237343574,0,PASS_FLIGHT_QUALIFIED
LOT_016_DIE_04065,LOT_016,0,0.46044868070219147,1,10.544883,16.95353604196105,0,REJECT_MODULE_A_OUTLIER
LOT_007_DIE_02256,LOT_007,0,0.20838232427936967,0,11.675199,18.523770719974117,0,PASS_FLIGHT_QUALIFIED
LOT_009_DIE_01808,LOT_009,0,0.03918521548591453,0,13.726602,19.72413073595446,0,PASS_FLIGHT_QUALIFIED
LOT_037_DIE_01786,LOT_037,0,0.5161854376676067,1,12.468334,18.725425022437992,0,REJECT_MODULE_A_OUTLIER
LOT_032_DIE_02181,LOT_032,0,0.1996865005694039,0,11.00592,16.678106407152825,0,PASS_FLIGHT_QUALIFIED
LOT_013_DIE_03512,LOT_013,0,0.2679250655569375,0,13.960591,20.506394786888393,0,PASS_FLIGHT_QUALIFIED
LOT_047_DIE_04896,LOT_047,0,0.17346502473191464,0,11.724372,18.590894841133867,0,PASS_FLIGHT_QUALIFIED
LOT_014_DIE_02363,LOT_014,0,0.12485229099482462,0,10.480364,17.126821391938297,0,PASS_FLIGHT_QUALIFIED
LOT_048_DIE_03547,LOT_048,0,0.0010819325041482107,0,13.924643,20.69184162569847,0,PASS_FLIGHT_QUALIFIED
LOT_017_DIE_04616,LOT_017,0,0.10779022755128637,0,11.170167,17.039598838067544,0,PASS_FLIGHT_QUALIFIED
LOT_021_DIE_00870,LOT_021,0,0.3307692348769009,0,15.224268,22.461389622037743,0,PASS_FLIGHT_QUALIFIED
LOT_001_DIE_02650,LOT_001,0,0.09867621818075044,0,11.515956,16.78375835234793,0,PASS_FLIGHT_QUALIFIED
LOT_024_DIE_04273,LOT_024,0,0.17554815196692203,0,10.442757,15.968538222665915,0,PASS_FLIGHT_QUALIFIED
LOT_038_DIE_00437,LOT_038,0,0.2915361221289349,0,10.444056,18.241506179079348,0,PASS_FLIGHT_QUALIFIED
LOT_010_DIE_01609,LOT_010,0,0.03077171020270816,0,12.964584,21.366754194332774,0,PASS_FLIGHT_QUALIFIED
LOT_011_DIE_01610,LOT_011,0,0.27501004389032646,0,8.711532,14.130840209037292,0,PASS_FLIGHT_QUALIFIED
LOT_024_DIE_03373,LOT_024,0,0.5562627848080398,1,9.00199,14.354907226681243,0,REJECT_MODULE_A_OUTLIER
LOT_046_DIE_03095,LOT_046,0,0.30009740987548617,0,14.104564,21.064940709811225,0,PASS_FLIGHT_QUALIFIED
LOT_041_DIE_03190,LOT_041,0,0.08462722089681927,0,11.103597,16.514873503745214,0,PASS_FLIGHT_QUALIFIED
LOT_017_DIE_00916,LOT_017,0,0.045057044396670354,0,12.777772,19.661382503288372,0,PASS_FLIGHT_QUALIFIED
LOT_049_DIE_01948,LOT_049,0,0.06681247710966248,0,13.598225,22.08805250843574,0,PASS_FLIGHT_QUALIFIED
LOT_024_DIE_00123,LOT_024,0,0.2958290247551787,0,12.523864,20.298160705517322,0,PASS_FLIGHT_QUALIFIED
LOT_049_DIE_04098,LOT_049,0,0.18712014637030383,0,14.588194,20.70467207991318,0,PASS_FLIGHT_QUALIFIED
LOT_028_DIE_04927,LOT_028,0,0.21740176084121635,0,13.428055,21.426301931669894,0,PASS_FLIGHT_QUALIFIED
LOT_024_DIE_04723,LOT_024,0,0.15372635637527726,0,12.511912,19.611007027017976,0,PASS_FLIGHT_QUALIFIED
LOT_040_DIE_03289,LOT_040,0,0.22138705760160435,0,13.770184,19.96731781872612,0,PASS_FLIGHT_QUALIFIED
LOT_017_DIE_03116,LOT_017,0,0.055265117770824254,0,12.560233,18.26607751895922,0,PASS_FLIGHT_QUALIFIED
LOT_037_DIE_00986,LOT_037,0,0.19185951095471038,0,11.776248,19.55482889836353,0,PASS_FLIGHT_QUALIFIED
LOT_038_DIE_00137,LOT_038,0,0.6050344192678517,1,11.718788,18.95693989871594,0,REJECT_MODULE_A_OUTLIER
LOT_024_DIE_00273,LOT_024,0,0.09449903671971849,0,11.674141,19.30898976412451,0,PASS_FLIGHT_QUALIFIED
LOT_045_DIE_02894,LOT_045,0,0.13327310197890452,0,12.286398,19.292077241387894,0,PASS_FLIGHT_QUALIFIED
LOT_049_DIE_00698,LOT_049,0,0.27942384817564075,0,12.876664,18.149069652309613,0,PASS_FLIGHT_QUALIFIED
LOT_023_DIE_00372,LOT_023,0,0.20351157253015867,0,13.270544,20.672161063684484,0,PASS_FLIGHT_QUALIFIED
LOT_016_DIE_02965,LOT_016,0,0.1726881052298517,0,10.735689,17.583182890599346,0,PASS_FLIGHT_QUALIFIED
LOT_031_DIE_03130,LOT_031,0,0.25024692811943344,0,12.602874,20.13837392649474,0,PASS_FLIGHT_QUALIFIED
LOT_010_DIE_00409,LOT_010,0,0.12691275030452123,0,15.598731,21.405341714946513,0,PASS_FLIGHT_QUALIFIED
LOT_012_DIE_02861,LOT_012,0,0.054018683737369885,0,16.888504,23.055245942834517,0,PASS_FLIGHT_QUALIFIED
LOT_006_DIE_02905,LOT_006,0,0.08815632192327222,0,11.830061,18.038472804586522,0,PASS_FLIGHT_QUALIFIED
